,latitude,longitude,x,y,distance
74,42.316082097873704,-73.85911689610631,594016.7852150269,4685501.632130234,40228.83760438516
75,42.31577628190788,-73.82878574704706,596516.7852150269,4685501.632130234,40073.175254776026
76,42.315462445310416,-73.79845507568852,599016.7852150269,4685501.632130234,40073.175254776026
77,42.31514058844021,-73.76812489438775,601516.7852150269,4685501.632130234,40228.83760438516
78,42.31481071166527,-73.73779521550054,604016.7852150269,4685501.632130234,40538.369170453734
79,42.31447281536279,-73.70746605138139,606516.7852150269,4685501.632130234,40998.28502510799
80,42.31412689991912,-73.67713741438347,609016.7852150269,4685501.632130234,41603.598101606476
81,42.313772965729754,-73.64680931685857,611516.7852150269,4685501.632130234,42348.07404121224
82,42.31341101319935,-73.61648177115713,614016.7852150269,4685501.632130234,43224.522842941755
83,42.31304104274173,-73.58615478962817,616516.7852150269,4685501.632130234,44225.09892583615
84,42.31266305477983,-73.5558283846192,619016.7852150269,4685501.632130234,45341.5854927901
85,42.3122770497458,-73.52550256847634,621516.7852150269,4685501.632130234,46565.64586688339
86,42.31188302808087,-73.49517735354412,624016.7852150269,4685501.632130234,47889.03188622624
87,42.31148099023547,-73.46485275216553,626516.7852150269,4685501.632130234,49303.746054432755
88,42.33851941210012,-74.20771080021845,565266.7852150269,4687666.695639695,49917.90134811324
89,42.33830571117576,-74.17736567855536,567766.7852150269,4687666.695639695,48327.49605555792
90,42.338083980702415,-74.147020892795,570266.7852150269,4687666.695639695,46816.63032513089
91,42.33785422093384,-74.116676455321,572766.7852150269,4687666.695639695,45393.24701979321
92,42.33761643213293,-74.08633237851605,575266.7852150269,4687666.695639695,44065.82434268041
93,42.33737061457181,-74.05598867476192,577766.7852150269,4687666.695639695,42843.28272903426
94,42.33711676853172,-74.02564535643943,580266.7852150269,4687666.695639695,41734.84006199096
95,42.336854894303144,-73.99530243592838,582766.7852150269,4687666.695639695,40749.80828175718
96,42.33658499218573,-73.96495992560754,585266.7852150269,4687666.695639695,39897.329171261146
97,42.336307062488274,-73.93461783785467,587766.7852150269,4687666.695639695,39186.05459854265
98,42.33602110552878,-73.90427618504641,590266.7852150269,4687666.695639695,38623.78638870049
99,42.33572712163441,-73.87393497955826,592766.7852150269,4687666.695639695,38217.10186552567
100,42.3354251111415,-73.8435942337646,595266.7852150269,4687666.695639695,37971.00044770964
101,42.33511507439557,-73.81325396003861,597766.7852150269,4687666.695639695,37888.61141556874
102,42.33479701175133,-73.78291417075225,600266.7852150269,4687666.695639695,37971.00044770964
103,42.33447092357261,-73.75257487827625,602766.7852150269,4687666.695639695,38217.10186552567
104,42.334136810232444,-73.72223609498003,605266.7852150269,4687666.695639695,38623.78638870049
105,42.33379467211305,-73.69189783323172,607766.7852150269,4687666.695639695,39186.05459854265
106,42.33344450960578,-73.66156010539811,610266.7852150269,4687666.695639695,39897.329171261146
107,42.33308632311116,-73.63122292384459,612766.7852150269,4687666.695639695,40749.80828175718
108,42.332720113038896,-73.60088630093514,615266.7852150269,4687666.695639695,41734.84006199096
109,42.332345879807846,-73.57055024903237,617766.7852150269,4687666.695639695,42843.28272903426
110,42.33196362384603,-73.54021478049732,620266.7852150269,4687666.695639695,44065.82434268041
111,42.33157334559062,-73.50987990768958,622766.7852150269,4687666.695639695,45393.24701979321
112,42.33117504548796,-73.47954564296721,625266.7852150269,4687666.695639695,46816.63032513089
113,42.33076872399355,-73.44921199868668,627766.7852150269,4687666.695639695,48327.49605555792
114,42.33035438157204,-73.41887898720289,630266.7852150269,4687666.695639695,49917.90134811324
115,42.35812027308941,-74.22264328236997,564016.7852150269,4689831.7591491565,49145.03408280374
116,42.357910444617616,-74.19228862034241,566516.7852150269,4689831.7591491565,47462.978994158606
117,42.35769258102085,-74.16193428840751,569016.7852150269,4689831.7591491565,45855.58172131219
118,42.35746668254853,-74.13158029896366,571516.7852150269,4689831.7591491565,44330.96406576267
119,42.35723274945927,-74.10122666440833,574016.7852150269,4689831.7591491565,42897.953039742366
120,42.35699078202087,-74.07087339713812,576516.7852150269,4689831.7591491565,41566.024286668806
121,42.35674078051036,-74.04052050954864,579016.7852150269,4689831.7591491565,40345.190233780544
122,42.35648274521391,-74.01016801403458,581516.7852150269,4689831.7591491565,39245.81984109825
123,42.35621667642691,-73.97981592298953,584016.7852150269,4689831.7591491565,38278.37999445563
124,42.35594257445391,-73.9494642488061,586516.7852150269,4689831.7591491565,37453.0956664458
125,42.35566043960872,-73.91911300387581,589016.7852150269,4689831.7591491565,36779.53744951044
126,42.35537027221422,-73.88876220058908,591516.7852150269,4689831.7591491565,36266.16019100921
127,42.35507207260258,-73.85841185133518,594016.7852150269,4689831.7591491565,35919.832613751714
128,42.35476584111511,-73.8280619685022,596516.7852150269,4689831.7591491565,35745.41054457119
129,42.354451578102314,-73.79771256447704,599016.7852150269,4689831.7591491565,35745.41054457119
130,42.35412928392385,-73.76736365164535,601516.7852150269,4689831.7591491565,35919.832613751714
131,42.35379895894859,-73.73701524239156,604016.7852150269,4689831.7591491565,36266.16019100921
132,42.35346060355459,-73.70666734909872,606516.7852150269,4689831.7591491565,36779.53744951044
133,42.353114218129036,-73.67631998414862,609016.7852150269,4689831.7591491565,37453.0956664458
134,42.35275980306836,-73.64597315992168,611516.7852150269,4689831.7591491565,38278.37999445563
135,42.35239735877811,-73.61562688879687,614016.7852150269,4689831.7591491565,39245.81984109825
136,42.352026885673034,-73.58528118315179,616516.7852150269,4689831.7591491565,40345.190233780544
137,42.35164838417706,-73.55493605536256,619016.7852150269,4689831.7591491565,41566.024286668806
138,42.35126185472327,-73.52459151780383,621516.7852150269,4689831.7591491565,42897.953039742366
139,42.35086729775392,-73.49424758284867,624016.7852150269,4689831.7591491565,44330.96406576267
140,42.350464713720456,-73.46390426286868,626516.7852150269,4689831.7591491565,45855.58172131219
141,42.35005410308345,-73.43356157023379,629016.7852150269,4689831.7591491565,47462.978994158606
142,42.349635466312684,-73.40321951731241,631516.7852150269,4689831.7591491565,49145.03408280374
143,42.377719197319436,-74.23758498756749,562766.7852150269,4691996.822658617,48488.8840354156
144,42.37751324672754,-74.20722077860067,565266.7852150269,4691996.822658617,46716.39835218445
145,42.37729925543334,-74.1768568939025,567766.7852150269,4691996.822658617,45013.0189500769
146,42.37707722368195,-74.14649334588614,570266.7852150269,4691996.822658617,43386.8859795213
147,42.376847151727674,-74.11613014696391,572766.7852150269,4691996.822658617,41847.005567901535
148,42.37660903983403,-74.08576730954722,575266.7852150269,4691996.822658617,40403.24089723474
149,42.376362888273725,-74.05540484604651,577766.7852150269,4691996.822658617,39066.24982001705
150,42.376108697328675,-74.02504276887133,580266.7852150269,4691996.822658617,37847.34964300647
151,42.37584646728999,-73.99468109043013,582766.7852150269,4691996.822658617,36758.289881331286
152,42.37557619845801,-73.96431982313042,585266.7852150269,4691996.822658617,35810.91837694172
153,42.37529789114222,-73.9339589793786,587766.7852150269,4691996.822658617,35016.73706957835
154,42.37501154566135,-73.90359857158002,590266.7852150269,4691996.822658617,34386.361758697036
155,42.374717162343295,-73.87323861213883,592766.7852150269,4691996.822658617,33928.923870349645
156,42.374414741525165,-73.8428791134581,595266.7852150269,4691996.822658617,33651.476564929246
157,42.374104283553265,-73.81252008793966,597766.7852150269,4691996.822658617,33558.48439664673
158,42.373785788783074,-73.78216154798415,600266.7852150269,4691996.822658617,33651.476564929246
159,42.37345925757928,-73.7518035059909,602766.7852150269,4691996.822658617,33928.923870349645
160,42.373124690315755,-73.72144597435805,605266.7852150269,4691996.822658617,34386.361758697036
161,42.37278208737556,-73.69108896548235,607766.7852150269,4691996.822658617,35016.73706957835
162,42.37243144915095,-73.6607324917592,610266.7852150269,4691996.822658617,35810.91837694172
163,42.37207277604336,-73.63037656558267,612766.7852150269,4691996.822658617,36758.289881331286
164,42.37170606846341,-73.60002119934536,615266.7852150269,4691996.822658617,37847.34964300647
165,42.37133132683091,-73.56966640543844,617766.7852150269,4691996.822658617,39066.24982001705
166,42.370948551574834,-73.53931219625164,620266.7852150269,4691996.822658617,40403.24089723474
167,42.37055774313337,-73.50895858417314,622766.7852150269,4691996.822658617,41847.005567901535
168,42.370158901953864,-73.47860558158959,625266.7852150269,4691996.822658617,43386.8859795213
169,42.36975202849284,-73.44825320088607,627766.7852150269,4691996.822658617,45013.0189500769
170,42.369337123216,-73.41790145444607,630266.7852150269,4691996.822658617,46716.39835218445
171,42.36891418659822,-73.3875503546514,632766.7852150269,4691996.822658617,48488.8840354156
172,42.39751020155892,-74.28290999670159,559016.7852150269,4694161.8861680785,49870.92715199869
173,42.39731618079063,-74.25253592821804,561516.7852150269,4694161.8861680785,47954.24251304529
174,42.39711411350987,-74.22216216573634,564016.7852150269,4694161.8861680785,46093.485168730294
175,42.39690399994818,-74.19178872168531,566516.7852150269,4694161.8861680785,44295.70379844935
176,42.39668584034636,-74.16141560849293,569016.7852150269,4694161.8861680785,42568.87800964409
177,42.396459634954354,-74.13104283858635,571516.7852150269,4694161.8861680785,40921.99133717664
178,42.3962253840314,-74.10067042439181,574016.7852150269,4694161.8861680785,39365.07811499883
179,42.39598308784592,-74.07029837833461,576516.7852150269,4694161.8861680785,37909.22546030135
180,42.395732746675506,-74.03992671283919,579016.7852150269,4694161.8861680785,36566.506190774635
181,42.395474360807036,-74.00955544032887,581516.7852150269,4694161.8861680785,35349.814355947616
182,42.39520793053653,-73.97918457322606,584016.7852150269,4694161.8861680785,34272.5746771374
183,42.39493345616927,-73.94881412395209,586516.7852150269,4694161.8861680785,33348.30392988465
184,42.39465093801971,-73.9184441049272,589016.7852150269,4694161.8861680785,32590.01956120861
185,42.394360376411534,-73.88807452857053,591516.7852150269,4694161.8861680785,32009.520068254067
186,42.394061771677606,-73.85770540730007,594016.7852150269,4694161.8861680785,31616.59967485371
187,42.39375512416005,-73.82733675353263,596516.7852150269,4694161.8861680785,31418.296818891373
188,42.39344043421013,-73.79696857968382,599016.7852150269,4694161.8861680785,31418.296818891373
189,42.39311770218835,-73.76660089816802,601516.7852150269,4694161.8861680785,31616.59967485371
190,42.39278692846439,-73.7362337213983,604016.7852150269,4694161.8861680785,32009.520068254067
191,42.39244811341715,-73.70586706178648,606516.7852150269,4694161.8861680785,32590.01956120861
192,42.392101257434746,-73.67550093174299,609016.7852150269,4694161.8861680785,33348.30392988465
193,42.39174636091445,-73.64513534367693,611516.7852150269,4694161.8861680785,34272.5746771374
194,42.39138342426276,-73.61477030999598,614016.7852150269,4694161.8861680785,35349.814355947616
195,42.391012447895356,-73.58440584310638,616516.7852150269,4694161.8861680785,36566.506190774635
196,42.39063343223712,-73.55404195541294,619016.7852150269,4694161.8861680785,37909.22546030135
197,42.3902463777221,-73.52367865931896,621516.7852150269,4694161.8861680785,39365.07811499883
198,42.38985128479359,-73.49331596722618,624016.7852150269,4694161.8861680785,40921.99133717664
199,42.38944815390401,-73.46295389153482,626516.7852150269,4694161.8861680785,42568.87800964409
200,42.38903698551501,-73.4325924446435,629016.7852150269,4694161.8861680785,44295.70379844935
201,42.38861778009743,-73.4022316389492,631516.7852150269,4694161.8861680785,46093.485168730294
202,42.388190538131234,-73.37187148684727,634016.7852150269,4694161.8861680785,47954.24251304529
203,42.38775526010566,-73.34151200073133,636516.7852150269,4694161.8861680785,49870.92715199869
204,42.417101345945404,-74.29787973945152,557766.7852150269,4696326.949677539,49540.860660670754
205,42.41691121949903,-74.26749611674344,560266.7852150269,4696326.949677539,47545.20874914732
206,42.41671304096461,-74.23711279417043,562766.7852150269,4696326.949677539,45599.30783465902
207,42.41650681056933,-74.2067297841761,565266.7852150269,4696326.949677539,43709.8029622646
208,42.41629252854961,-74.17634709920331,567766.7852150269,4696326.949677539,41884.32731941621
209,42.41607019515116,-74.14596475169401,570266.7852150269,4696326.949677539,40131.61939169656
210,42.41583981062882,-74.1155827540893,572766.7852150269,4696326.949677539,38461.62860566353
211,42.41560137524671,-74.08520111882942,575266.7852150269,4696326.949677539,36885.59169919869
212,42.41535488927815,-74.0548198583536,577766.7852150269,4696326.949677539,35416.053916267905
213,42.415100353005705,-74.02443898510015,580266.7852150269,4696326.949677539,34066.80018727904
214,42.41483776672116,-73.99405851150637,582766.7852150269,4696326.949677539,32852.654002378484
215,42.4145671307255,-73.9636784500085,585266.7852150269,4696326.949677539,31789.099940073724
216,42.41428844532892,-73.93329881304176,587766.7852150269,4696326.949677539,30891.695890643416
217,42.414001710850904,-73.90291961304023,590266.7852150269,4696326.949677539,30175.269261433197
218,42.41370692762004,-73.87254086243686,592766.7852150269,4696326.949677539,29652.940410691066
219,42.413404095974236,-73.84216257366347,595266.7852150269,4696326.949677539,29335.07925675326
220,42.41309321626058,-73.81178475915068,597766.7852150269,4696326.949677539,29228.357377724722
221,42.41277428883534,-73.78140743132785,600266.7852150269,4696326.949677539,29335.07925675326
222,42.41244731406402,-73.75103060262312,602766.7852150269,4696326.949677539,29652.940410691066
223,42.41211229232136,-73.7206542854633,605266.7852150269,4696326.949677539,30175.269261433197
224,42.41176922399128,-73.6902784922739,607766.7852150269,4696326.949677539,30891.695890643416
225,42.41141810946693,-73.65990323547909,610266.7852150269,4696326.949677539,31789.099940073724
226,42.411058949150636,-73.62952852750162,612766.7852150269,4696326.949677539,32852.654002378484
227,42.41069174345396,-73.59915438076287,615266.7852150269,4696326.949677539,34066.80018727904
228,42.41031649279766,-73.5687808076827,617766.7852150269,4696326.949677539,35416.053916267905
229,42.40993319761169,-73.53840782067954,620266.7852150269,4696326.949677539,36885.59169919869
230,42.40954185833521,-73.50803543217029,622766.7852150269,4696326.949677539,38461.62860566353
231,42.40914247541659,-73.47766365457028,625266.7852150269,4696326.949677539,40131.61939169656
232,42.40873504931337,-73.44729250029332,627766.7852150269,4696326.949677539,41884.32731941621
233,42.408319580492325,-73.41692198175153,630266.7852150269,4696326.949677539,43709.8029622646
234,42.407896069429405,-73.38655211135547,632766.7852150269,4696326.949677539,45599.30783465902
235,42.40746451660976,-73.35618290151396,635266.7852150269,4696326.949677539,47545.20874914732
236,42.40702492252771,-73.32581436463413,637766.7852150269,4696326.949677539,49540.860660670754
237,42.43669053612042,-74.31285874907611,556516.7852150269,4698492.0131870005,49335.42717966447
238,42.436504309436415,-74.28246556558031,559016.7852150269,4698492.0131870005,47265.04390138631
239,42.43631002508747,-74.25207267633876,561516.7852150269,4698492.0131870005,45238.08544799365
240,42.43610768329644,-74.2216800938099,564016.7852150269,4698492.0131870005,43260.65620168024
241,42.4358972842954,-74.19128783045139,566516.7852150269,4698492.0131870005,41339.86423538393
242,42.43567882832568,-74.16089589872011,569016.7852150269,4698492.0131870005,39483.9761802174
243,42.43545231563782,-74.13050431107203,571516.7852150269,4698492.0131870005,37702.57782963885
244,42.43521774649162,-74.10011307996223,574016.7852150269,4698492.0131870005,36006.72680208485
245,42.434975121156086,-74.06972221784493,576516.7852150269,4698492.0131870005,34409.07402125165
246,42.43472443990951,-74.0393317371733,579016.7852150269,4698492.0131870005,32923.91797766443
247,42.43446570303933,-74.0089416503996,581516.7852150269,4698492.0131870005,31567.140747935588
248,42.434198910842326,-73.97855196997502,584016.7852150269,4698492.0131870005,30355.961111451823
249,42.43392406362442,-73.94816270834973,586516.7852150269,4698492.0131870005,29308.435219232968
250,42.43364116170077,-73.9177738779728,589016.7852150269,4698492.0131870005,28442.65063245645
251,42.433350205395826,-73.88738549129218,591516.7852150269,4698492.0131870005,27775.60755411077
252,42.43305119504319,-73.85699756075468,594016.7852150269,4698492.0131870005,27321.86624299254
253,42.432744130985746,-73.82661009880593,596516.7852150269,4698492.0131870005,27092.1460021161
254,42.432429013575586,-73.79622311789035,599016.7852150269,4698492.0131870005,27092.1460021161
255,42.432105843173986,-73.7658366304511,601516.7852150269,4698492.0131870005,27321.86624299254
256,42.43177462015151,-73.73545064893008,604016.7852150269,4698492.0131870005,27775.60755411077
257,42.431435344887895,-73.70506518576785,606516.7852150269,4698492.0131870005,28442.65063245645
258,42.43108801777212,-73.67468025340368,609016.7852150269,4698492.0131870005,29308.435219232968
259,42.430732639202375,-73.6442958642754,611516.7852150269,4698492.0131870005,30355.961111451823
260,42.43036920958607,-73.6139120308195,614016.7852150269,4698492.0131870005,31567.140747935588
261,42.429997729339824,-73.58352876547102,616516.7852150269,4698492.0131870005,32923.91797766443
262,42.42961819888949,-73.55314608066345,619016.7852150269,4698492.0131870005,34409.07402125165
263,42.42923061867012,-73.5227639888289,621516.7852150269,4698492.0131870005,36006.72680208485
264,42.428834989125946,-73.49238250239785,624016.7852150269,4698492.0131870005,37702.57782963885
265,42.42843131071047,-73.46200163379926,626516.7852150269,4698492.0131870005,39483.9761802174
266,42.42801958388638,-73.43162139546048,629016.7852150269,4698492.0131870005,41339.86423538393
267,42.42759980912553,-73.40124179980725,631516.7852150269,4698492.0131870005,43260.65620168024
268,42.42717198690905,-73.37086285926361,634016.7852150269,4698492.0131870005,45238.08544799365
269,42.42673611772722,-73.34048458625192,636516.7852150269,4698492.0131870005,47265.04390138631
270,42.42629220207953,-73.31010699319283,639016.7852150269,4698492.0131870005,49335.42717966447
271,42.45627776806744,-74.32784703802756,555266.7852150269,4700657.076696462,49256.18615970951
272,42.45609544659018,-74.29744428718011,557766.7852150269,4700657.076696462,47116.04689487393
273,42.45590506186983,-74.26704182469199,560266.7852150269,4700657.076696462,45013.01895007664
274,42.45570661412486,-74.23663966303647,562766.7852150269,4700657.076696462,42952.553765753655
275,42.45550010358297,-74.20623781468616,565266.7852150269,4700657.076696462,40941.07808790529
276,42.455285530481156,-74.17583629211275,567766.7852150269,4700657.076696462,38986.17543437621
277,42.45506289506561,-74.14543510778715,570266.7852150269,4700657.076696462,37096.790629378695
278,42.45483219759183,-74.11503427417934,572766.7852150269,4700657.076696462,35283.45044068053
279,42.45459343832448,-74.08463380375842,575266.7852150269,4700657.076696462,33558.48439664638
280,42.45434661753753,-74.05423370899258,577766.7852150269,4700657.076696462,31936.215727602397
281,42.454091735514176,-74.02383400234896,580266.7852150269,4700657.076696462,30433.07205984895
282,42.45382879254685,-73.99343469629378,582766.7852150269,4700657.076696462,29067.539885583003
283,42.45355778893722,-73.96303580329214,585266.7852150269,4700657.076696462,27859.861360027597
284,42.453278724996224,-73.93263733580815,587766.7852150269,4700657.076696462,26831.359917081332
285,42.452991601044,-73.90223930630475,590266.7852150269,4700657.076696462,26003.30507839261
286,42.452696417409946,-73.87184172724376,592766.7852150269,4700657.076696462,25395.312067386745
287,42.4523931744327,-73.84144461108589,595266.7852150269,4700657.076696462,25023.42652395868
288,42.45208187246012,-73.81104797029055,597766.7852150269,4700657.076696462,24898.230358801782
289,42.45176251184932,-73.78065181731601,600266.7852150269,4700657.076696462,25023.42652395868
290,42.451435092966626,-73.75025616461923,602766.7852150269,4700657.076696462,25395.312067386745
291,42.45109961618761,-73.71986102465588,605266.7852150269,4700657.076696462,26003.30507839261
292,42.45075608189707,-73.68946640988031,607766.7852150269,4700657.076696462,26831.359917081332
293,42.45040449048903,-73.6590723327455,610266.7852150269,4700657.076696462,27859.861360027597
294,42.450044842366765,-73.62867880570305,612766.7852150269,4700657.076696462,29067.539885583003
295,42.44967713794272,-73.59828584120312,615266.7852150269,4700657.076696462,30433.07205984895
296,42.449301377638626,-73.56789345169442,617766.7852150269,4700657.076696462,31936.215727602397
297,42.44891756188542,-73.53750164962418,620266.7852150269,4700657.076696462,33558.48439664638
298,42.448525691123265,-73.50711044743807,622766.7852150269,4700657.076696462,35283.45044068053
299,42.448125765801514,-73.47671985758028,625266.7852150269,4700657.076696462,37096.790629378695
300,42.44771778637879,-73.44632989249334,627766.7852150269,4700657.076696462,38986.17543437621
301,42.44730175332287,-73.41594056461821,630266.7852150269,4700657.076696462,40941.07808790529
302,42.44687766711081,-73.38555188639418,632766.7852150269,4700657.076696462,42952.553765753655
303,42.44644552822885,-73.35516387025885,635266.7852150269,4700657.076696462,45013.01895007664
304,42.44600533717245,-73.32477652864814,637766.7852150269,4700657.076696462,47116.04689487393
305,42.445557094446265,-73.2943898739962,640266.7852150269,4700657.076696462,49256.18615970951
306,42.47586303776557,-74.3428446187729,554016.7852150269,4702822.140205923,49303.7460544327
307,42.475684626943405,-74.3124322940091,556516.7852150269,4702822.140205923,47099.46257655163
308,42.475498147298694,-74.2820202516956,559016.7852150269,4702822.140205923,44926.154687442235
309,42.47530359904554,-74.25160850432059,561516.7852150269,4702822.140205923,42788.54256690671
310,42.47510098240728,-74.22119706437151,564016.7852150269,4702822.140205923,40692.25202664492
311,42.474890297616504,-74.19078594433498,566516.7852150269,4702822.140205923,38644.00826777662
312,42.47467154491511,-74.16037515669679,569016.7852150269,4702822.140205923,36651.867278489204
313,42.47444472455421,-74.12996471394187,571516.7852150269,4702822.140205923,34725.48595772257
314,42.47420983679417,-74.0995546285543,574016.7852150269,4702822.140205923,32876.42582459334
315,42.47396688190463,-74.06914491301717,576516.7852150269,4702822.140205923,31118.473211261306
316,42.473715860164475,-74.03873557981265,579016.7852150269,4702822.140205923,29467.938085315498
317,42.47345677186184,-74.00832664142189,581516.7852150269,4702822.140205923,27943.861132634975
318,42.473189617294146,-73.97791811032504,584016.7852150269,4702822.140205923,26568.01413354012
319,42.472914396768005,-73.94750999900117,586516.7852150269,4702822.140205923,25364.529859628536
320,42.47263111059932,-73.91710231992829,589016.7852150269,4702822.140205923,24358.96908738109
321,42.47233975911325,-73.88669508558327,591516.7852150269,4702822.140205923,23576.670142324754
